id_vivienda,id_hogar,sexo,fecha_nacimiento,edad,estado_actividad,nivel_educativo,ingreso,prestamo_personas,prestamo_banco,compra_cuotas
TQSMNORTTHKMLPCDEGKDB00870216,1,1,1996-12-12 00:00:00,27,3,5,16000.0,2,1,2
TQRMNOQYUHLMLUCDEGJBF00804867,1,1,1959-07-14 00:00:00,65,3,5,410000.0,2,2,2
TQRMNOPTSHMMMMCDEGJBF00809962,1,2,1961-11-13 00:00:00,62,1,3,89600.0,2,2,2
TQRMNOPTSHMMMMCDEGJBF00809962,1,2,1968-12-12 00:00:00,55,1,3,940000.0,2,2,2
TQRMNORQPHMMMMCDEGJBF00810086,1,1,1960-02-14 00:00:00,64,1,6,2705000.0,2,2,2
TQRMNOPSXHJMKQCDEFJAH00864401,1,1,1957-05-04 00:00:00,67,3,4,450000.0,2,2,1
TQRMNOPSXHJMKQCDEFJAH00864401,1,2,1985-09-28 00:00:00,39,1,6,550000.0,2,2,1
TQRMNOPSXHJMKQCDEFJAH00864401,1,1,1983-08-18 00:00:00,41,1,6,800000.0,2,2,1
TQRMNOPYWHLMKUCDEFJAH00803499,1,2,1982-02-13 00:00:00,42,1,6,400000.0,2,2,2
TQRMNOPYWHLMKUCDEFJAH00803499,1,1,1992-12-08 00:00:00,31,1,3,100000.0,2,2,2
TQRMNOTSVHKKKSCDEFJAH00870329,1,2,2000-09-12 00:00:00,23,1,5,540000.0,2,2,1
TQRMNOTSVHKKKSCDEFJAH00870329,1,2,2002-06-02 00:00:00,22,3,5,200000.0,2,2,1
TQRMNOPSXHKMKNCDEIGED00870396,1,1,1989-07-26 00:00:00,35,1,2,400000.0,2,1,1
TQRMNOQUUHKMKNCDEIGED00870397,1,2,1972-10-24 00:00:00,51,3,3,30000.0,2,1,2
TQRMNOQUUHKMKNCDEIGED00870397,1,1,1968-08-17 00:00:00,56,1,2,800000.0,2,1,2
TQRMNOPQSHKMKOCDEIGED00870398,1,1,1900-01-01 00:00:00,58,1,3,900000.0,2,1,1
TQRMNOPQSHKMKOCDEIGED00870398,1,2,1900-01-01 00:00:00,48,1,3,600000.0,2,1,1
TQRMNOPQSHKMKOCDEIGED00870398,1,1,1997-06-16 00:00:00,27,1,3,280000.0,2,1,1
TQRMNOQSQHKMKOCDEIGED00870399,1,1,1974-07-01 00:00:00,50,3,2,500000.0,1,2,2
TQRMNOSPQHMKLQCDEIGED00811754,1,1,1970-09-26 00:00:00,53,1,6,2500000.0,2,2,2
TQRMNOSPQHMKLQCDEIGED00811754,1,2,1975-11-19 00:00:00,48,1,6,2500000.0,2,2,2
TQRMNOSXPHMKLQCDEIGED00811755,1,2,1988-09-12 00:00:00,35,1,6,1200000.0,1,2,1
TQRMNOPRSHMKLMCDEGKDB00810143,1,2,1995-12-04 00:00:00,28,1,6,400000.0,2,2,1
TQRMNOTWRHLMLLCDEGKDB00805084,1,1,1900-01-01 00:00:00,77,3,2,320000.0,2,2,2
TQRMNORPUHMLLNCDEGKDB00870425,1,1,1900-01-01 00:00:00,27,1,4,300000.0,1,2,1
TQRMNORPUHMLLNCDEGKDB00870425,1,2,1900-01-01 00:00:00,26,1,5,330000.0,1,2,1
TQRMNOPYTHMOKMCDEGJBF00809948,1,2,1947-03-16 00:00:00,77,3,1,564000.0,1,1,1
TQRMNOSTYHMOKNCDEGJBF00809949,1,2,1954-08-06 00:00:00,70,3,2,260000.0,2,2,1
TQRMNOSQPHLMKMCDEGJBF00809951,1,2,1969-01-14 00:00:00,55,1,6,60000.0,1,2,2
TQRMNOPTPHJOKMCDEGJBF00864355,1,1,1900-01-01 00:00:00,72,3,2,405000.0,2,2,2
TQRMNOPTPHJOKMCDEGJBF00864355,1,2,1900-01-01 00:00:00,70,3,2,355000.0,2,2,2
TQRMNOPTPHJOKMCDEGJBF00864355,1,2,1992-04-02 00:00:00,32,1,4,500000.0,2,2,2
TQRMNOPWSHKMLRCDEFLID00869927,1,2,1900-01-01 00:00:00,69,1,6,900000.0,2,2,1
TQRMNOPWSHKMLRCDEFLID00869927,1,1,1998-10-21 00:00:00,25,1,4,1050000.0,2,2,1
TQRMNORXVHKMKPCDEIKAH00869961,1,1,1965-05-07 00:00:00,59,1,2,400000.0,2,2,2
TQRMNOQTSHMNKNCDEIKAH00812942,1,2,1900-01-01 00:00:00,89,3,1,225000.0,1,1,1
TQRMNOQTSHMNKNCDEIKAH00812942,1,1,1900-01-01 00:00:00,82,3,1,225000.0,1,1,1
TQRMNOQTUHMNKNCDEIKAH00855822,1,2,1900-01-01 00:00:00,22,1,4,600000.0,2,2,2
TQRMNOPRQHKMLOCDEIKAH00869962,1,2,1953-07-17 00:00:00,71,3,2,260000.0,2,2,2
TQRMNOPRQHKMLOCDEIKAH00869962,1,1,1940-10-15 00:00:00,83,3,2,260000.0,2,2,2
TQRMNOPRSHKMLOCDEIKAH00869963,1,1,1900-01-01 00:00:00,61,1,1,120000.0,1,2,2
TQRMNOQVVHKMLOCDEIKAH00869964,1,2,1900-01-01 00:00:00,78,3,2,270000.0,2,2,2
TQRMNOSPQHKOLQCDEIKAH00869965,1,1,2003-12-10 00:00:00,20,1,3,400000.0,2,2,2
TQRMNOSPQHKOLQCDEIKAH00869965,1,1,2001-05-14 00:00:00,23,1,3,400000.0,2,2,2
TQRMNOPPSHLOKTCDEFLID00803938,1,1,1960-07-02 00:00:00,64,1,1,675000.0,2,2,1
TQRMNORQWHMMKQCDEFLID00870072,1,2,1975-12-27 00:00:00,48,1,6,883000.0,2,2,1
TQRMNOSTRHKMLSCDEFIAH00870290,1,1,1973-07-22 00:00:00,51,1,3,700000.0,2,2,2
TQRMNOSTRHKMLSCDEFIAH00870290,1,2,1966-11-10 00:00:00,57,3,3,59000.0,2,2,2
TQRMNOSTRHKMLSCDEFIAH00870290,1,2,2002-07-27 00:00:00,21,1,6,450000.0,2,2,2
TQRMNOSTRHKMLSCDEFIAH00870290,1,1,2004-01-22 00:00:00,20,1,4,240000.0,2,2,2
TQRMNOSTSHLLKMCDEFJAH00803547,2,2,1991-04-22 00:00:00,33,1,5,880000.0,2,2,2
TQRMNOQTYHMMLLCDEFMDB00870358,1,1,1977-10-23 00:00:00,46,1,6,1650000.0,2,1,2
TQRMNOPYVHJMLLCDEFMDB00864449,1,2,1900-01-01 00:00:00,67,3,4,360000.0,2,1,1
TQRMNOPYVHJMLLCDEFMDB00864449,1,1,1900-01-01 00:00:00,32,3,1,270000.0,2,1,1
TQRMNOPYWHJMLLCDEFMDB00870359,1,2,1965-05-09 00:00:00,59,3,6,400000.0,2,2,2
TQRMNOPYWHJMLLCDEFMDB00870359,1,2,1900-01-01 00:00:00,47,3,1,150000.0,2,2,2
TQRMNORTVHKMKRCDEGKDB00870361,1,2,2962-03-26 00:00:00,62,1,1,840000.0,2,2,2
TQRMNORTVHKMKRCDEGKDB00870361,1,1,1958-11-02 00:00:00,65,1,2,500000.0,2,2,2
TQRMNOPTPHJOKMCDEGJBF00864355,1,1,1991-10-02 00:00:00,32,1,4,500000.0,2,2,2
TQRMNORTWHJOKMCDEGJBF00864356,1,2,1966-05-03 00:00:00,58,3,2,255000.0,1,2,1
TQRMNOQSYHLOMNCDEGJBF00804909,1,1,2001-07-04 00:00:00,23,3,5,16000.0,2,2,1
TQRMNOQSYHLOMNCDEGJBF00804909,1,1,1968-08-06 00:00:00,55,1,4,700000.0,2,2,1
TQRMNOURTHJOMOCDEGJBF00864782,1,1,1973-02-14 00:00:00,51,1,6,2000000.0,2,2,2
TQRMNOURTHJOMOCDEGJBF00864782,1,2,1967-09-27 00:00:00,56,1,5,3000000.0,2,2,2
TQRMNORPTHLMMPCDEGJBF00804868,1,2,1984-02-13 00:00:00,40,1,4,400000.0,1,2,2
TQRMNORPTHLMMPCDEGJBF00804868,1,1,1988-10-28 00:00:00,35,1,4,800000.0,1,2,2
TQRMNORPTHLMMPCDEGJBF00804868,1,2,1959-09-13 00:00:00,64,3,1,400000.0,1,2,2
TQRMNOQVYHKOKOCDEFKID00870462,1,2,1988-05-24 00:00:00,36,1,4,675000.0,2,2,1
TQRMNOSUSHKOKOCDEFKID00870463,1,1,1949-02-05 00:00:00,75,3,2,360000.0,2,2,2
TQRMNOSQYHMMKOCDEFKID00809021,1,2,1951-01-28 00:00:00,73,3,5,1520000.0,2,2,1
TQRMNOQVXHKMLRCDEIKAH00869966,1,2,1956-02-19 00:00:00,68,3,6,350000.0,2,2,1
TQRMNOQVXHKMLRCDEIKAH00869966,1,1,1955-12-20 00:00:00,68,3,4,270000.0,2,2,1
TQRMNOPWSHLOLTCDEIKAH00807946,1,2,1959-01-19 00:00:00,65,3,4,310000.0,1,1,2
TQRMNOPWSHLOLTCDEIKAH00807946,1,2,1937-07-05 00:00:00,87,3,2,270000.0,1,1,2
TQRMNORXXHLOLTCDEIKAH00807947,1,2,1900-01-01 00:00:00,57,1,3,500000.0,2,2,2
TQRMNORXXHLOLTCDEIKAH00807947,1,1,1900-01-01 00:00:00,56,1,3,500000.0,2,2,2
TQRMNOPUVHKKLSCDEIKAH00869967,1,2,1900-01-01 00:00:00,72,3,6,600000.0,2,2,2
TQRMNOSSYHKMKUCDEFIAH00870001,1,1,1978-05-06 00:00:00,46,1,5,600000.0,2,2,1
TQRMNOPRXHLMLOCDEFIAH00803387,2,1,1992-02-16 00:00:00,33,1,6,1000000.0,2,2,2
TQRMNOPRXHLMLOCDEFIAH00803387,2,2,1990-07-06 00:00:00,34,1,6,900000.0,2,2,2
TQRMNOPVPHKKLSCDEIKAH00870044,1,2,1970-05-29 00:00:00,54,1,6,1050000.0,2,2,1
TQRMNOPVPHKKLSCDEIKAH00870044,1,1,1970-11-15 00:00:00,53,1,6,1500000.0,2,2,1
TQRMNOQSVHJNMOCDEFKID00864189,1,1,1900-01-01 00:00:00,60,1,4,900000.0,2,2,1
TQRMNOQSVHJNMOCDEFKID00864189,1,2,1900-01-01 00:00:00,23,3,3,70000.0,2,2,1
TQRMNOQQUHLNLLCDEFMDB00804062,1,1,1957-12-07 00:00:00,66,3,6,570000.0,2,2,1
TQRMNOQQUHLNLLCDEFMDB00804062,1,2,1956-05-18 00:00:00,68,3,4,360000.0,2,2,1
TQRMNOSYVHLOLMCDEFMDB00803971,2,2,1992-10-10 00:00:00,31,1,4,600000.0,2,2,1
TQRMNORPWHJMLOCDEFMDB00863656,1,1,1900-01-01 00:00:00,37,1,6,800000.0,2,2,2
TQRMNORPWHJMLOCDEFMDB00863656,1,2,1900-01-01 00:00:00,43,1,6,590000.0,2,2,2
TQRMNOSQRHJLKMCDEIKAH00864222,1,2,1994-08-06 00:00:00,29,1,6,1000000.0,2,2,1
TQRMNOSQRHJLKMCDEIKAH00864222,1,1,1994-08-09 00:00:00,29,1,4,600000.0,2,2,1
TQRMNORPXHJMLNCDEGJBF00864591,1,2,1940-09-10 00:00:00,83,3,4,664000.0,2,2,1
TQRMNOQSSHLOKMCDEFLID00803840,1,1,2000-05-02 00:00:00,24,1,5,325000.0,2,1,2
TQRMNOQSSHLOKMCDEFLID00803840,1,2,1975-06-13 00:00:00,49,1,3,300000.0,2,1,2
TQRMNOQSSHLOKMCDEFLID00803840,1,2,1975-06-13 00:00:00,49,1,4,300000.0,2,1,2
TQRMNOPYSHMOKMCDEFLID00809059,1,1,1974-06-13 00:00:00,50,1,3,880000.0,2,1,1
TQRMNOSSTHMNKOCDEIKAH00812863,1,2,1900-01-01 00:00:00,42,1,3,300000.0,2,2,1
TQRMNOSSTHMNKOCDEIKAH00812863,1,2,1900-01-01 00:00:00,18,1,4,200000.0,2,2,1
TQRMNOPWTHJNKOCDEIKAH00864314,1,1,1900-01-01 00:00:00,22,1,3,620000.0,2,2,1
TQRMNOPWTHJNKOCDEIKAH00864314,1,1,1900-01-01 00:00:00,52,1,2,917000.0,2,2,1
TQRMNOQSYHKMLOCDEGKDB00870363,1,2,1963-07-25 00:00:00,61,3,2,270000.0,2,2,2
TQRMNOQSYHKMLOCDEGKDB00870363,1,2,1991-11-24 00:00:00,32,1,4,300000.0,2,2,2
TQRMNOSQSHKMLOCDEGKDB00870364,1,1,1957-04-01 00:00:00,67,3,1,320000.0,2,1,1
TQRMNOSQSHKMLOCDEGKDB00870364,1,2,1978-09-10 00:00:00,46,3,4,42000.0,2,1,1
TQRMNOSQSHKMLOCDEGKDB00870364,1,2,2000-04-11 00:00:00,24,3,5,20000.0,2,1,1
TQRMNOSUWHKMLOCDEGKDB00870365,1,1,1954-06-01 00:00:00,70,1,1,493000.0,1,1,1
TQRMNOSUWHKMLOCDEGKDB00870365,1,1,1973-11-01 00:00:00,50,1,1,380000.0,1,1,1
TQRMNORTUHKMLPCDEGKDB00870366,1,2,1945-10-15 00:00:00,78,3,1,320000.0,2,2,2
TQRMNOQWTHKMLNCDEIMBF00870400,1,1,1955-02-03 00:00:00,69,3,5,440000.0,2,2,2
TQRMNOQWTHKMLNCDEIMBF00870400,1,2,1956-03-21 00:00:00,68,3,3,306000.0,2,2,2
TQRMNOUPVHMMLQCDEIMBF00813007,1,1,1982-03-11 00:00:00,42,1,6,720000.0,2,1,2
TQRMNOPUPHJMLOCDEIMBF00865484,1,2,1935-06-26 00:00:00,89,3,6,1000000.0,2,2,2
TQRMNORUPHJMLQCDEIMBF00864696,1,1,1958-10-10 00:00:00,65,1,2,100000.0,2,1,2
TQRMNORQTHLMLOCDEIMBF00813009,1,1,1958-02-18 00:00:00,66,3,1,290000.0,2,2,1
TQRMNOVPWHMMKSCDEIMBF00813020,1,2,1988-04-26 00:00:00,36,1,1,128000.0,2,2,1
TQRMNOPXXHMMKTCDEIMBF00813045,2,2,1999-12-27 00:00:00,24,1,5,115000.0,2,1,2
TQRMNOQWUHKMKRCDEIMBF00870427,1,2,1952-06-22 00:00:00,72,3,4,345000.0,2,1,1
TQRMNOQWUHKMKRCDEIMBF00870427,1,1,1955-12-03 00:00:00,68,3,3,495000.0,2,1,1
TQRMNORTQHLNKPCDEGJBF00804950,1,2,1978-05-04 00:00:00,46,1,6,1150000.0,2,2,1
TQRMNORPWHJOKQCDEGJBF00864374,1,1,1980-05-28 00:00:00,44,1,3,830000.0,1,2,2
TQRMNOTTWHMLKSCDEGJBF00809954,1,2,1900-01-01 00:00:00,62,1,2,310000.0,2,2,2
TQRMNOSTVHMOMLCDEFKID00808897,1,1,1900-01-01 00:00:00,44,1,4,1400000.0,2,1,1
TQRMNOSYYHJKLMCDEFIAH00864061,1,2,1984-07-04 00:00:00,40,1,6,1250000.0,2,2,1
TQRMNOPYVHJOLQCDEFIAH00863697,1,1,1984-07-11 00:00:00,40,1,3,250000.0,2,2,1
TQRMNOPYVHJOLQCDEFIAH00863697,1,2,1991-10-13 00:00:00,32,3,2,200000.0,2,2,1
TQRMNOTVYHLKLRCDEGJBF00804866,2,2,2001-05-13 00:00:00,23,3,5,500000.0,2,2,1
TQRMNOPTSHMKLTCDEGJBF00809914,1,2,1998-03-12 00:00:00,26,3,5,240000.0,1,2,2
TQRMNOPTSHMKLTCDEGJBF00809914,1,2,2000-05-29 00:00:00,24,1,5,250000.0,1,2,2
TQSMNOQSYHJLKTCDEGKDB00863830,1,2,1952-01-18 00:00:00,72,3,2,419000.0,2,2,2
TQRMNOQSUHLOLNCDEGKDB00805105,1,2,1900-01-01 00:00:00,62,3,3,200000.0,2,2,2
TQRMNOSRXHJMKMCDEFLID00864058,1,1,1964-02-17 00:00:00,60,1,4,350000.0,2,2,1
TQRMNOSPXHKMKPCDEFLID00870073,1,1,2002-11-07 00:00:00,21,1,3,600000.0,2,2,1
TQRMNOSPXHKMKPCDEFLID00870073,1,2,2001-06-28 00:00:00,23,1,5,296000.0,2,2,1
TQRMNOPVVHJKKQCDEIKAH00864160,1,2,1968-02-29 00:00:00,56,1,4,1000000.0,2,2,2
TQRMNORYUHMOLNCDEFJAH00808755,1,1,1951-10-23 00:00:00,72,3,6,327000.0,2,2,2
TQRMNORYUHMOLNCDEFJAH00808755,1,2,1900-01-01 00:00:00,75,3,4,365000.0,2,2,2
TQRMNOUYPHMKLPCDEFJAH00808684,1,1,1996-09-13 00:00:00,28,1,5,1500000.0,2,2,1
TQRMNOUYPHMKLPCDEFJAH00808684,1,2,1997-04-21 00:00:00,27,1,6,1500000.0,2,2,1
TQRMNOUSWHLNLOCDEFMDB00863657,1,2,1971-07-07 00:00:00,53,1,3,242000.0,2,1,1
TQRMNOQPWHKNLQCDEFMDB00870107,1,1,1954-04-02 00:00:00,70,3,4,630000.0,2,1,2
TQRMNOQPWHKNLQCDEFMDB00870107,1,2,1900-01-01 00:00:00,64,3,3,368000.0,2,1,2
TQRMNORSTHKNLQCDEFMDB00870108,1,1,1995-08-31 00:00:00,28,1,3,158000.0,1,2,2
TQRMNOPQUHKKKUCDEFMDB00870109,1,2,1957-01-25 00:00:00,67,3,6,600000.0,2,2,1
TQRMNOPQUHKKKUCDEFMDB00870109,1,1,1954-02-06 00:00:00,70,3,5,650000.0,2,2,1
TQRMNOPQUHKKKUCDEFMDB00870109,1,2,1900-01-01 00:00:00,32,1,5,700000.0,2,2,1
TQRMNORVWHLMKNCDEFKID00803758,1,2,1960-06-12 00:00:00,64,3,4,450000.0,2,2,1
TQRMNOUXUHJLKRCDEFKID00870110,1,2,1989-09-30 00:00:00,34,3,5,800000.0,2,2,2
TQRMNOPQRHJKKSCDEFKID00864739,1,1,1954-03-10 00:00:00,70,3,6,885000.0,2,2,1
TQRMNOPSQHKMLRCDEIKAH00870222,1,2,1961-10-09 00:00:00,62,3,3,270000.0,2,1,2
TQRMNOQVQHKMLUCDEIKAH00870223,1,2,1972-06-22 00:00:00,52,1,4,930000.0,1,2,1
TQRMNOQVQHKMLUCDEIKAH00870223,1,1,1979-02-28 00:00:00,45,1,2,800000.0,1,2,1
TQRMNOSQXHMNKMCDEFKID00809004,1,1,1900-01-01 00:00:00,42,1,3,250000.0,2,2,2
TQRMNOSQXHMNKMCDEFKID00809004,1,2,1900-01-01 00:00:00,38,1,3,330000.0,2,2,2
TQRMNOSQXHMNKMCDEFKID00809004,1,1,1900-01-01 00:00:00,19,1,3,200000.0,2,2,2
TQRMNOSQXHMNKMCDEFKID00809004,1,1,1900-01-01 00:00:00,18,1,3,120000.0,2,2,2
TQRMNOPYSHMOKMCDEFLID00809059,1,2,1980-10-12 00:00:00,43,1,6,500000.0,2,1,1
TQRMNOTYQHJMKNCDEFLID00870261,1,2,1984-01-06 00:00:00,40,1,6,750000.0,2,2,1
TQRMNOPRUHMKKQCDEFKID00851891,1,2,1970-02-05 00:00:00,54,1,5,2400000.0,1,2,1
TQRMNOQUWHJLLLCDEIGED00865116,1,2,1955-09-11 00:00:00,69,1,5,960000.0,2,2,1
TQSMNOPXRHKNKRCDEIGED00870368,1,2,1991-10-02 00:00:00,32,1,6,700000.0,2,1,1
TQRMNOPXVHKNKRCDEIGED00870369,1,2,1998-06-09 00:00:00,26,1,4,189000.0,2,2,2
TQRMNORTQHKNKSCDEIGED00870370,1,2,1972-03-23 00:00:00,52,1,4,505000.0,2,2,2
TQRMNORTQHKNKSCDEIGED00870370,1,1,1971-05-10 00:00:00,53,1,4,1200000.0,2,2,2
TQRMNOSRQHKNKSCDEIGED00870371,1,2,2001-01-09 00:00:00,23,1,3,260000.0,2,2,2
TQRMNOSRQHKNKSCDEIGED00870371,1,1,1998-11-04 00:00:00,25,1,3,950000.0,2,2,2
TQRMNOPVSHKLKTCDEIGED00870372,1,2,1968-01-08 00:00:00,56,1,6,3000000.0,2,2,1
TQRMNOPVSHKLKTCDEIGED00870372,1,1,1960-10-12 00:00:00,63,1,6,1350000.0,2,2,1
TQRMNORUPHJMLNCDEIGED00870373,1,2,1962-12-25 00:00:00,62,1,6,1700000.0,2,2,1
TQRMNORQTHLMLOCDEIMBF00813009,1,1,1977-09-25 00:00:00,47,3,2,200000.0,2,2,1
TQRMNOQWYHLMLPCDEIMBF00808052,1,1,1991-08-06 00:00:00,33,1,5,717000.0,2,2,2
TQRMNOQXQHLMLPCDEIMBF00808060,1,1,1937-11-20 00:00:00,86,3,2,300000.0,2,2,2
TQRMNOQSXHJLKTCDEGKDB00864897,1,2,1954-10-18 00:00:00,69,3,2,375000.0,2,2,2
TQRMNOQSXHJLKTCDEGKDB00864897,1,1,1900-01-01 00:00:00,42,1,4,80000.0,2,2,2
TQRMNOQSXHJLKTCDEGKDB00864897,1,2,1900-01-01 00:00:00,43,1,4,100000.0,2,2,2
TQRMNOPYXHMMKTCDEGKDB00870401,1,1,1977-06-27 00:00:00,47,1,4,800000.0,2,2,1
TQRMNOPYXHMMKTCDEGKDB00870401,1,2,2002-05-01 00:00:00,22,1,5,272000.0,2,2,1
TQRMNOQSUHMOKUCDEGKDB00810142,1,1,1936-03-09 00:00:00,88,3,2,350000.0,2,2,2
TQRMNORQYHMLLNCDEGKDB00810135,2,2,1955-11-04 00:00:00,68,3,4,240000.0,2,2,1
TQRMNOQPPHJKLNCDEGKDB00864898,1,2,1900-01-01 00:00:00,64,3,3,180000.0,2,2,2
TQRMNOQPPHJKLNCDEGKDB00864898,1,2,1900-01-01 00:00:00,27,1,6,90000.0,2,2,2
TQRMNOTSWHLOKMCDEFLID00803941,1,2,1976-02-12 00:00:00,48,1,2,150000.0,2,2,1
TQRMNOTSWHLOKMCDEFLID00803941,1,1,1975-02-20 00:00:00,49,1,2,900000.0,2,2,1
TQRMNOPTSHLKKRCDEFKID00803777,1,1,1944-02-19 00:00:00,80,3,3,280000.0,2,2,2
TQRMNORVSHKOKRCDEIKAH00869972,1,2,1900-01-01 00:00:00,69,3,1,178000.0,1,2,2
TQRMNORVSHKOKRCDEIKAH00869972,1,1,1900-01-01 00:00:00,72,3,1,178000.0,1,2,2
TQRMNORVSHKOKRCDEIKAH00869972,1,1,1900-01-01 00:00:00,42,1,4,500000.0,1,2,2
TQRMNORVSHKOKRCDEIKAH00869972,1,1,1900-01-01 00:00:00,38,1,7,500000.0,1,2,2
TQSMNOQPSHKNKSCDEIKAH00869973,1,2,2000-01-13 00:00:00,24,1,3,30000.0,1,2,2
TQSMNOQPSHKNKSCDEIKAH00869973,1,1,1996-02-11 00:00:00,28,1,3,1380000.0,1,2,2
TQRMNOQUXHKMMLCDEFKID00870111,1,2,1900-01-01 00:00:00,79,3,3,750000.0,2,2,1
TQRMNOQUXHKMMLCDEFKID00870111,1,1,1900-01-01 00:00:00,52,1,6,500000.0,2,2,1
TQRMNOPXSHMOLUCDEFKID00808917,1,1,1979-12-09 00:00:00,44,1,3,700000.0,1,1,1
TQRMNOQQPHJMKMCDEFKID00864638,1,2,1900-01-01 00:00:00,62,3,6,1350000.0,2,2,2
TQRMNORSYHJKLLCDEFKID00865582,1,2,1900-01-01 00:00:00,44,1,6,840000.0,2,2,1
TQRMNOSTSHLKKRCDEFKID00803737,2,2,1900-01-01 00:00:00,24,1,6,700000.0,2,2,1
TQRMNOSTSHLKKRCDEFKID00803737,2,1,1900-01-01 00:00:00,25,1,5,900000.0,2,2,1
TQRMNORWWHKLKUCDEFKID00870297,1,1,1954-04-08 00:00:00,70,3,4,307000.0,2,2,2
TQRMNORWWHKLKUCDEFKID00870297,1,2,1956-12-26 00:00:00,67,3,4,307000.0,2,2,2
TQRMNORWWHKMLMCDEFKID00870298,1,1,1985-10-23 00:00:00,38,1,6,100000.0,2,2,1
TQRMNORWWHKMLMCDEFKID00870298,1,2,1991-04-18 00:00:00,33,1,4,100000.0,2,2,1
TQRMNOSUPHKMKMCDEFJAH00870337,1,1,1935-09-25 00:00:00,88,3,6,750000.0,2,2,2
TQRMNOSUPHKMKMCDEFJAH00870337,1,2,1942-05-23 00:00:00,82,3,6,450000.0,2,2,2
TQRMNOSVXHLOKPCDEIMBF00808120,1,2,1975-08-04 00:00:00,49,1,2,434000.0,2,2,2
TQRMNOSVXHLOKPCDEIMBF00808120,1,1,1986-02-11 00:00:00,38,1,1,480000.0,2,2,2
TQRMNOTYTHLOKQCDEIMBF00808121,1,1,1978-04-09 00:00:00,46,1,2,700000.0,1,1,1
TQRMNOTYTHLOKQCDEIMBF00808121,1,2,1983-10-15 00:00:00,40,3,3,400000.0,1,1,1
TQRMNOTYTHLOKQCDEIMBF00808121,1,1,2002-05-17 00:00:00,22,1,3,100000.0,1,1,1
TQRMNOTYTHLOKQCDEIMBF00808121,1,1,2004-10-22 00:00:00,19,1,4,100000.0,1,1,1
TQRMNOWWWHLOKQCDEIMBF00808122,1,2,1943-08-30 00:00:00,80,3,1,240000.0,2,2,2
TQRMNOQXTHMOLLCDEGKDB00853109,1,1,1900-01-01 00:00:00,36,3,7,392000.0,2,2,2
TQRMNOQXTHMOLLCDEGKDB00853109,1,2,1992-12-28 00:00:00,31,1,2,156000.0,2,2,2
TQRMNOQXUHMOLLCDEGKDB00853110,1,2,2001-04-01 00:00:00,23,3,2,498000.0,2,2,1
TQRMNOPPSHJOKUCDEGKDB00864436,1,2,1958-08-30 00:00:00,66,3,2,300000.0,2,2,2
TQRMNOQQWHJOKUCDEGKDB00864517,1,2,1993-04-13 00:00:00,31,3,3,40000.0,2,2,2
TQRMNOQTSHJOKUCDEGKDB00870402,1,1,1963-01-24 00:00:00,61,3,4,300000.0,2,2,2
TQRMNOQTSHJOKUCDEGKDB00870402,1,2,1972-07-22 00:00:00,52,1,4,350000.0,2,2,2
TQRMNORVUHMNKMCDEIMBF00870434,1,2,1985-02-03 00:00:00,39,3,1,124000.0,1,1,1
TQRMNORVYHMNKMCDEIMBF00813025,1,1,1985-01-18 00:00:00,39,1,1,500000.0,1,2,2
TQRMNOWRQHMNKMCDEIMBF00813000,1,1,1954-07-28 00:00:00,70,3,6,2000000.0,2,2,2
TQRMNOWRQHMNKMCDEIMBF00813000,1,2,1959-01-28 00:00:00,65,3,6,300000.0,2,2,2
TQRMNOPQVHKMKPCDEFLID00869937,1,2,1945-09-07 00:00:00,79,3,2,580000.0,2,2,1
TQRMNOPPQHLMKRCDEFLID00803923,1,2,1984-05-05 00:00:00,40,1,4,750000.0,2,2,2
TQRMNOPPQHLMKRCDEFLID00803923,1,1,1979-05-15 00:00:00,45,1,4,800000.0,2,2,2
TQRMNORXPHKNKSCDEIKAH00869974,1,2,1900-01-01 00:00:00,28,1,6,350000.0,2,2,2
TQRMNORXPHKNKSCDEIKAH00869974,1,1,1900-01-01 00:00:00,34,1,4,800000.0,2,2,2
TQRMNOQSVHMNKOCDEIKAH00812943,1,1,1900-01-01 00:00:00,71,3,4,370000.0,2,2,2
TQRMNOQSVHMNKOCDEIKAH00812943,1,2,1900-01-01 00:00:00,66,3,2,240000.0,2,2,2
TQRMNOQSVHMNKOCDEIKAH00812943,1,2,1900-01-01 00:00:00,46,3,4,450000.0,2,2,2
TQRMNOQSVHMNKOCDEIKAH00812943,1,2,1900-01-01 00:00:00,32,1,4,500000.0,2,2,2
TQRMNOSTSHMMLNCDEIOAH00813160,1,1,1981-06-28 00:00:00,43,1,5,1150000.0,2,2,1
TQRMNOSVQHJMLNCDEIOAH00864315,1,1,1995-03-23 00:00:00,29,1,5,660000.0,1,1,1
TQRMNOTVQHJMLNCDEIOAH00864316,1,1,1958-03-11 00:00:00,66,3,3,376000.0,2,1,2
TQRMNOTVQHJMLNCDEIOAH00864316,1,2,1952-08-01 00:00:00,72,3,2,376000.0,2,1,2
TQRMNOSRRHJMMLCDEFKID00864425,1,1,1900-01-01 00:00:00,62,1,4,600000.0,2,2,2
TQRMNOSRRHJMMLCDEFKID00864425,1,2,1900-01-01 00:00:00,67,3,2,282000.0,2,2,2
TQRMNOSRSHJMMLCDEFKID00864102,1,2,1900-01-01 00:00:00,39,1,6,750000.0,2,2,1
TQRMNOSRSHJMMLCDEFKID00864102,1,1,1900-01-01 00:00:00,57,1,4,800000.0,2,2,1
